V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26
ENSG00000004455	ENSG00000085231	ENSG00000094841	ENSG00000106992	ENSG00000130717	ENSG00000140057	ENSG00000143179	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000165704	ENSG00000168350	ENSG00000198276	ENSG00000273841									
ENSG00000004455	ENSG00000047230	ENSG00000085231	ENSG00000106992	ENSG00000125458	ENSG00000140057	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000165704	ENSG00000168350	ENSG00000171793	ENSG00000205309	ENSG00000273841									
ENSG00000004455	ENSG00000075239	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000167315	ENSG00000273841									
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000120437	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000167315	ENSG00000273841									
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000120437	ENSG00000125454	ENSG00000127884	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000273841									
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000112972	ENSG00000125454	ENSG00000127884	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000273841									
ENSG00000004455	ENSG00000072778	ENSG00000085231	ENSG00000087008	ENSG00000106992	ENSG00000117054	ENSG00000140057	ENSG00000143753	ENSG00000147853	ENSG00000151498	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000168350	ENSG00000177646	ENSG00000273841									
ENSG00000004455	ENSG00000067113	ENSG00000085231	ENSG00000101577	ENSG00000106992	ENSG00000126821	ENSG00000132793	ENSG00000134324	ENSG00000140057	ENSG00000141934	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162407	ENSG00000162433	ENSG00000165695	ENSG00000196839	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000112972	ENSG00000125454	ENSG00000138796	ENSG00000140057	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000168350	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000090661	ENSG00000100348	ENSG00000106992	ENSG00000136810	ENSG00000139624	ENSG00000140057	ENSG00000143418	ENSG00000147853	ENSG00000154027	ENSG00000154227	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000172292	ENSG00000223802	ENSG00000273841								
ENSG00000004455	ENSG00000063176	ENSG00000085231	ENSG00000105516	ENSG00000106992	ENSG00000111732	ENSG00000125458	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000158825	ENSG00000162433	ENSG00000165695	ENSG00000165704	ENSG00000176170	ENSG00000205309	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000090661	ENSG00000106992	ENSG00000139624	ENSG00000140057	ENSG00000143418	ENSG00000147853	ENSG00000154027	ENSG00000154227	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000172292	ENSG00000184470	ENSG00000198431	ENSG00000223802	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000090661	ENSG00000106992	ENSG00000139624	ENSG00000140057	ENSG00000143418	ENSG00000147853	ENSG00000154027	ENSG00000154227	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000172292	ENSG00000198805	ENSG00000198931	ENSG00000223802	ENSG00000273841								
ENSG00000004455	ENSG00000048392	ENSG00000067113	ENSG00000085231	ENSG00000101577	ENSG00000106992	ENSG00000126821	ENSG00000132793	ENSG00000134324	ENSG00000140057	ENSG00000141934	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162407	ENSG00000162433	ENSG00000165695	ENSG00000273841								
ENSG00000004455	ENSG00000025708	ENSG00000085231	ENSG00000090661	ENSG00000106992	ENSG00000139624	ENSG00000140057	ENSG00000143418	ENSG00000147853	ENSG00000154027	ENSG00000154227	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000172292	ENSG00000198805	ENSG00000223802	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000097021	ENSG00000106992	ENSG00000119673	ENSG00000136881	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000177465	ENSG00000184227	ENSG00000184470	ENSG00000198431	ENSG00000205669	ENSG00000273841								
ENSG00000004455	ENSG00000067113	ENSG00000085231	ENSG00000101577	ENSG00000106992	ENSG00000126821	ENSG00000132793	ENSG00000134324	ENSG00000140057	ENSG00000141934	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162407	ENSG00000162433	ENSG00000165695	ENSG00000167325	ENSG00000273841								
ENSG00000004455	ENSG00000067113	ENSG00000085231	ENSG00000101577	ENSG00000106992	ENSG00000126821	ENSG00000132793	ENSG00000134324	ENSG00000140057	ENSG00000141934	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162407	ENSG00000162433	ENSG00000165695	ENSG00000171848	ENSG00000273841								
ENSG00000004455	ENSG00000063176	ENSG00000085231	ENSG00000105516	ENSG00000106992	ENSG00000111732	ENSG00000125458	ENSG00000140057	ENSG00000143774	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000158825	ENSG00000162433	ENSG00000165695	ENSG00000176170	ENSG00000205309	ENSG00000273841								
ENSG00000004455	ENSG00000047230	ENSG00000063176	ENSG00000085231	ENSG00000105516	ENSG00000106992	ENSG00000125458	ENSG00000140057	ENSG00000143774	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000171793	ENSG00000176170	ENSG00000205309	ENSG00000273841								
ENSG00000004455	ENSG00000078124	ENSG00000085231	ENSG00000094841	ENSG00000104763	ENSG00000106992	ENSG00000140057	ENSG00000143774	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000167769	ENSG00000177076	ENSG00000188611	ENSG00000198805	ENSG00000273841								
ENSG00000004455	ENSG00000007001	ENSG00000078124	ENSG00000085231	ENSG00000104763	ENSG00000106992	ENSG00000140057	ENSG00000143774	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000167769	ENSG00000177076	ENSG00000183696	ENSG00000188611	ENSG00000273841								
ENSG00000004455	ENSG00000007001	ENSG00000078124	ENSG00000085231	ENSG00000104763	ENSG00000106992	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000165704	ENSG00000167769	ENSG00000177076	ENSG00000183696	ENSG00000188611	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000097021	ENSG00000106992	ENSG00000112759	ENSG00000119673	ENSG00000125454	ENSG00000136881	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000177465	ENSG00000184227	ENSG00000205669	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000090661	ENSG00000106992	ENSG00000112759	ENSG00000125454	ENSG00000139624	ENSG00000140057	ENSG00000143418	ENSG00000147853	ENSG00000154027	ENSG00000154227	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000172292	ENSG00000223802	ENSG00000273841								
ENSG00000004455	ENSG00000062485	ENSG00000078124	ENSG00000085231	ENSG00000100075	ENSG00000104763	ENSG00000106992	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000167769	ENSG00000177076	ENSG00000188611	ENSG00000273841								
ENSG00000004455	ENSG00000047230	ENSG00000063176	ENSG00000085231	ENSG00000105516	ENSG00000106992	ENSG00000125458	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000165704	ENSG00000171793	ENSG00000176170	ENSG00000205309	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000090661	ENSG00000106992	ENSG00000139624	ENSG00000140057	ENSG00000143418	ENSG00000147853	ENSG00000154027	ENSG00000154227	ENSG00000155085	ENSG00000162368	ENSG00000162433	ENSG00000165695	ENSG00000165704	ENSG00000172292	ENSG00000223802	ENSG00000273841								
ENSG00000004455	ENSG00000068366	ENSG00000085231	ENSG00000106992	ENSG00000123983	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000151726	ENSG00000154027	ENSG00000155085	ENSG00000155380	ENSG00000162433	ENSG00000164398	ENSG00000165695	ENSG00000166224	ENSG00000197142	ENSG00000273841								
ENSG00000004455	ENSG00000078124	ENSG00000085231	ENSG00000094841	ENSG00000104763	ENSG00000106992	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000165704	ENSG00000167769	ENSG00000177076	ENSG00000188611	ENSG00000198805	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000090661	ENSG00000106992	ENSG00000125454	ENSG00000139624	ENSG00000140057	ENSG00000143418	ENSG00000147853	ENSG00000154027	ENSG00000154227	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000172292	ENSG00000183048	ENSG00000223802	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000097021	ENSG00000106992	ENSG00000119673	ENSG00000125454	ENSG00000136881	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000177465	ENSG00000183048	ENSG00000184227	ENSG00000205669	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000097021	ENSG00000100348	ENSG00000106992	ENSG00000119673	ENSG00000136810	ENSG00000136881	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000177465	ENSG00000184227	ENSG00000205669	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000097021	ENSG00000106992	ENSG00000119673	ENSG00000136881	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000177465	ENSG00000184227	ENSG00000198805	ENSG00000198931	ENSG00000205669	ENSG00000273841								
ENSG00000004455	ENSG00000068366	ENSG00000085231	ENSG00000106992	ENSG00000123983	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000151726	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000164398	ENSG00000165695	ENSG00000166224	ENSG00000166743	ENSG00000197142	ENSG00000273841								
ENSG00000004455	ENSG00000063176	ENSG00000085231	ENSG00000094841	ENSG00000105516	ENSG00000106992	ENSG00000130717	ENSG00000140057	ENSG00000143179	ENSG00000143774	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000176170	ENSG00000198276	ENSG00000273841								
ENSG00000004455	ENSG00000025708	ENSG00000085231	ENSG00000097021	ENSG00000106992	ENSG00000119673	ENSG00000136881	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000177465	ENSG00000184227	ENSG00000198805	ENSG00000205669	ENSG00000273841								
ENSG00000004455	ENSG00000063176	ENSG00000085231	ENSG00000094841	ENSG00000105516	ENSG00000106992	ENSG00000130717	ENSG00000140057	ENSG00000143179	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000165704	ENSG00000176170	ENSG00000198276	ENSG00000273841								
ENSG00000004455	ENSG00000075239	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000125454	ENSG00000140057	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000167315	ENSG00000168350	ENSG00000273841								
ENSG00000004455	ENSG00000075239	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000115425	ENSG00000116353	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000273841								
ENSG00000004455	ENSG00000078124	ENSG00000085231	ENSG00000100075	ENSG00000104763	ENSG00000106992	ENSG00000125454	ENSG00000131473	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000167769	ENSG00000177076	ENSG00000188611	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000120437	ENSG00000125454	ENSG00000127884	ENSG00000140057	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000168350	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000115425	ENSG00000116353	ENSG00000120437	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000120437	ENSG00000125454	ENSG00000138796	ENSG00000140057	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000168350	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000105835	ENSG00000106992	ENSG00000130717	ENSG00000140057	ENSG00000143179	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000165704	ENSG00000168350	ENSG00000198276	ENSG00000198931	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000090661	ENSG00000106992	ENSG00000139624	ENSG00000140057	ENSG00000143418	ENSG00000143774	ENSG00000147853	ENSG00000154027	ENSG00000154227	ENSG00000155085	ENSG00000162368	ENSG00000162433	ENSG00000165695	ENSG00000172292	ENSG00000223802	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000097021	ENSG00000106992	ENSG00000119673	ENSG00000136881	ENSG00000140057	ENSG00000143774	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162368	ENSG00000162433	ENSG00000165695	ENSG00000177465	ENSG00000184227	ENSG00000205669	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000097021	ENSG00000106992	ENSG00000119673	ENSG00000136881	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162368	ENSG00000162433	ENSG00000165695	ENSG00000165704	ENSG00000177465	ENSG00000184227	ENSG00000205669	ENSG00000273841								
ENSG00000004455	ENSG00000077009	ENSG00000085231	ENSG00000106733	ENSG00000106992	ENSG00000130717	ENSG00000140057	ENSG00000143179	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000165704	ENSG00000166224	ENSG00000198276	ENSG00000198931	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000112972	ENSG00000115425	ENSG00000116353	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000117305	ENSG00000125454	ENSG00000127884	ENSG00000140057	ENSG00000146151	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000273841								
ENSG00000004455	ENSG00000081760	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000125454	ENSG00000127884	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000163541	ENSG00000165695	ENSG00000166224	ENSG00000273841								
ENSG00000004455	ENSG00000081760	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000163541	ENSG00000165695	ENSG00000166224	ENSG00000167315	ENSG00000273841								
ENSG00000004455	ENSG00000076555	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000120437	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000273841	ENSG00000278540								
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000117305	ENSG00000125454	ENSG00000140057	ENSG00000146151	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000167315	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000117305	ENSG00000125454	ENSG00000138796	ENSG00000140057	ENSG00000146151	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000273841								
ENSG00000004455	ENSG00000075239	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000125454	ENSG00000138796	ENSG00000140057	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000168350	ENSG00000273841								
ENSG00000004455	ENSG00000075239	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000125454	ENSG00000127884	ENSG00000140057	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000168350	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000120437	ENSG00000125454	ENSG00000140057	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000167315	ENSG00000168350	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000112972	ENSG00000125454	ENSG00000127884	ENSG00000140057	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000168350	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000112972	ENSG00000125454	ENSG00000140057	ENSG00000143753	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000167315	ENSG00000168350	ENSG00000273841								
ENSG00000004455	ENSG00000076555	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000112972	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000273841	ENSG00000278540								
ENSG00000004455	ENSG00000076555	ENSG00000085231	ENSG00000100075	ENSG00000106992	ENSG00000112972	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000178537	ENSG00000197119	ENSG00000273841	ENSG00000278540								
ENSG00000004455	ENSG00000075239	ENSG00000076555	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000273841	ENSG00000278540								
ENSG00000004455	ENSG00000076555	ENSG00000085231	ENSG00000100075	ENSG00000106992	ENSG00000120437	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000178537	ENSG00000197119	ENSG00000273841	ENSG00000278540								
ENSG00000004455	ENSG00000075239	ENSG00000076555	ENSG00000085231	ENSG00000100075	ENSG00000106992	ENSG00000125454	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000166224	ENSG00000178537	ENSG00000197119	ENSG00000273841	ENSG00000278540								
ENSG00000004455	ENSG00000081760	ENSG00000085231	ENSG00000095321	ENSG00000100075	ENSG00000106992	ENSG00000125454	ENSG00000138796	ENSG00000140057	ENSG00000147853	ENSG00000154027	ENSG00000155085	ENSG00000157184	ENSG00000162433	ENSG00000163541	ENSG00000165695	ENSG00000166224	ENSG00000273841								
ENSG00000004455	ENSG00000063176	ENSG00000072778	ENSG00000085231	ENSG00000087008	ENSG00000105516	ENSG00000106992	ENSG00000117054	ENSG00000140057	ENSG00000147853	ENSG00000151498	ENSG00000154027	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000176170	ENSG00000177646	ENSG00000273841								
ENSG00000004455	ENSG00000085231	ENSG00000090661	ENSG00000094841	ENSG00000106992	ENSG00000139624	ENSG00000140057	ENSG00000143418	ENSG00000143774	ENSG00000147853	ENSG00000154027	ENSG00000154227	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000172292	ENSG00000198805	ENSG00000223802	ENSG00000273841							
ENSG00000004455	ENSG00000007001	ENSG00000085231	ENSG00000090661	ENSG00000106992	ENSG00000139624	ENSG00000140057	ENSG00000143418	ENSG00000143774	ENSG00000147853	ENSG00000154027	ENSG00000154227	ENSG00000155085	ENSG00000162433	ENSG00000165695	ENSG00000172292	ENSG00000183696	ENSG00000223802	ENSG00000273841							
